,company,seller_type,year,seats,index,name,number_sold,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,km_distances,binned_engine,co_cc,_num_sales,Diesel,petrol,firstowner,secondowner,others,_company,_seats_in_year,avg_sellertype
5862,Chevrolet,Individual,2009,5.0,5862,Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2,-0.7090623438146355,110000,Petrol,1,others,16.5,995.0,63.0,0.8978198301674805,4,1317.0,9,0.0,1.0,0.0,0.0,1.0,4,7,-0.5092084317550766
5863,Mahindra,Individual,2010,5.0,5863,Mahindra Logan Petrol 1.4 GLE,1,-0.539846511065803,120000,Petrol,1,First Owner,15.7,1390.0,75.0,1.0105184722655693,3,18820.0,22,0.0,1.0,1.0,0.0,0.0,19,2,-0.049666327583259055
5864,Hyundai,Individual,2020,5.0,5864,Hyundai Creta 1.4 EX Diesel,2,0.4875353306235372,20000,Diesel,1,First Owner,22.1,1396.0,88.7,-2.5128626892510266,3,15548.0,7,1.0,0.0,1.0,0.0,0.0,11,7,-0.26450256908028097
5865,Mahindra,Individual,2010,7.0,5865,Mahindra Xylo E4 BS IV,4,-0.5035871841612871,168000,Diesel,1,First Owner,14.0,2498.0,112.0,1.0105184722655693,1,18820.0,22,1.0,0.0,1.0,0.0,0.0,19,10,-0.049666327583259055
5866,Maruti,Individual,2018,5.0,5866,Maruti Alto 800 LXI,66,-0.4189780591023512,30000,Petrol,1,First Owner,24.7,796.0,47.3,-0.7529080876777112,4,35091.0,221,0.0,1.0,1.0,0.0,0.0,20,208,-0.35797528539639534
5867,Jaguar,Dealer,2017,5.0,5867,Jaguar XF 2.0 Diesel Portfolio,29,3.0862070478377506,45000,Diesel,0,First Owner,19.33,1999.0,177.0,-1.183774673730422,1,214.0,52,1.0,0.0,1.0,0.0,0.0,13,52,3.160543383959967
5868,Volkswagen,Individual,2017,5.0,5868,Volkswagen Ameo 1.2 MPI Comfortline,4,-0.11680692919372172,20000,Petrol,1,First Owner,17.0,1198.0,73.75,-0.5217958295989368,3,599.0,15,0.0,1.0,1.0,0.0,0.0,29,15,-0.23759579783563023
5869,Mahindra,Individual,2017,6.0,5869,Mahindra KUV 100 mFALCON G80 K6 AW,2,-0.38876094611148826,5000,Petrol,1,Second Owner,18.15,1198.0,82.0,-0.07879211754274403,3,18820.0,55,0.0,1.0,0.0,1.0,0.0,19,11,-0.049666327583259055
5870,Hyundai,Individual,2014,5.0,5870,Hyundai i10 Magna 1.2 iTech SE,8,-0.44919517209321413,53000,Petrol,1,First Owner,20.36,1197.0,78.9,0.07240645528800403,3,15548.0,104,0.0,1.0,1.0,0.0,0.0,11,103,-0.26450256908028097
5871,Nissan,Individual,2011,5.0,5871,Nissan Micra Diesel XV,4,-0.4733700711704241,110000,Diesel,1,Second Owner,23.08,1461.0,63.1,0.07461321568418862,3,213.0,11,1.0,0.0,0.0,1.0,0.0,23,11,-0.24204475758112015
5872,Mahindra,Individual,2012,8.0,5872,Mahindra Scorpio VLX 2WD AIRBAG BSIV,5,-0.13856325054714305,121779,Diesel,1,First Owner,12.05,2179.0,120.0,1.5998610600971064,1,18820.0,58,1.0,0.0,1.0,0.0,0.0,19,15,-0.049666327583259055
5873,Ford,Individual,2014,5.0,5873,Ford Classic 1.6 Duratec Titanium,2,-0.23767538115717352,110000,Petrol,1,Second Owner,14.09,1596.0,99.6,0.9550610663229977,2,3659.0,15,0.0,1.0,0.0,1.0,0.0,9,14,-0.1804388998962062
5874,Maruti,Individual,2008,5.0,5874,Maruti Alto LXi,59,-0.6425859039192566,100000,Petrol,1,Second Owner,19.7,796.0,46.3,0.7387382097757372,4,35091.0,56,0.0,1.0,0.0,1.0,0.0,20,39,-0.35797528539639534
5875,Maruti,Individual,2013,5.0,5875,Maruti Swift Dzire ZDI,22,-0.32832672012976233,80000,Diesel,1,others,23.4,1248.0,74.0,0.9148636646609581,3,35091.0,152,1.0,0.0,0.0,0.0,1.0,20,124,-0.35797528539639534
5876,Mahindra,Individual,2016,7.0,5876,Mahindra Scorpio 1.99 S4,6,0.12492997473318185,70000,Diesel,1,First Owner,15.4,1997.0,120.0,0.48571453287014466,1,18820.0,71,1.0,0.0,1.0,0.0,0.0,19,46,-0.049666327583259055
5877,Nissan,Individual,2014,5.0,5877,Nissan Sunny Diesel XV,2,-0.39480436870966085,91000,Diesel,1,others,22.71,1461.0,84.8,0.48790357768039916,3,213.0,14,1.0,0.0,0.0,0.0,1.0,23,14,-0.24204475758112015
5878,Maruti,Individual,2008,5.0,5878,Maruti Swift Dzire ZDi,14,-0.4552385946913867,149000,Diesel,1,Second Owner,19.3,1248.0,73.9,0.7387382097757372,3,35091.0,56,1.0,0.0,0.0,1.0,0.0,20,39,-0.35797528539639534
5879,Hyundai,Individual,2017,5.0,5879,Hyundai Xcent 1.2 VTVT S,8,-0.05637270321199583,5000,Petrol,1,First Owner,20.14,1197.0,81.86,-0.5703787972979606,3,15548.0,162,0.0,1.0,1.0,0.0,0.0,11,162,-0.26450256908028097
5880,Maruti,Dealer,2017,4.0,5880,Maruti Swift VDI BSIV,48,-0.14702404218458467,38000,Diesel,1,Second Owner,21.561637837837836,1197.0,70.64806695464362,-0.6144106690262238,3,35091.0,227,1.0,0.0,0.0,1.0,0.0,20,2,-0.11139741215452358
5881,Mahindra,Individual,2017,6.0,5881,Mahindra KUV 100 mFALCON D75 K8,7,-0.32228329753158974,80000,Diesel,1,First Owner,25.32,1198.0,77.0,0.20675391118241768,3,18820.0,55,1.0,0.0,1.0,0.0,0.0,19,11,-0.049666327583259055
5882,Mahindra,Individual,2012,5.0,5882,Mahindra Verito 1.5 D2 BSIV,3,-0.612367582243874,120000,Diesel,1,Second Owner,21.03,1461.0,65.0,0.89508417245574,3,18820.0,58,1.0,0.0,0.0,1.0,0.0,19,8,-0.049666327583259055
5883,Ford,Dealer,2012,5.0,5883,Ford Fiesta Classic 1.4 Duratorq CLXI,8,-0.23767538115717352,90165,Diesel,1,First Owner,17.8,1399.0,67.0,0.8885769769703085,3,3659.0,32,1.0,0.0,1.0,0.0,0.0,9,30,-0.12725770458060498
5884,Mahindra,Individual,2011,9.0,5884,Mahindra Scorpio LX,8,-0.2932748690603613,122358,Diesel,1,First Owner,12.05,2179.0,120.0,1.21251810525903,1,18820.0,57,1.0,0.0,1.0,0.0,0.0,19,5,-0.049666327583259055
5885,Mahindra,Individual,2011,7.0,5885,Mahindra XUV500 W8 4WD,15,-0.06845954840834101,80000,Diesel,1,others,15.1,2179.0,140.0,1.5096096916315827,1,18820.0,57,1.0,0.0,0.0,0.0,1.0,19,25,-0.049666327583259055
5886,Maruti,Individual,2011,5.0,5886,Maruti Wagon R VXI BS IV,35,-0.5035871841612871,500000,Petrol,1,Second Owner,18.9,998.0,67.1,0.7531434142222494,4,35091.0,108,0.0,1.0,0.0,1.0,0.0,20,94,-0.35797528539639534
5887,Toyota,Trustmark Dealer,2016,5.0,5887,Toyota Camry 2.5 Hybrid,29,1.6357856242763291,68089,Petrol,0,First Owner,19.16,2494.0,157.7,0.2930088711441157,1,5059.0,54,0.0,1.0,1.0,0.0,0.0,28,32,0.6960713155977802
5888,Maruti,Dealer,2011,5.0,5888,Maruti Swift VDI BSIV,48,-0.32832672012976233,97000,Diesel,1,First Owner,25.2,1248.0,74.0,0.30327058738097445,3,35091.0,108,1.0,0.0,1.0,0.0,0.0,20,94,-0.11139741215452358
5889,Toyota,Trustmark Dealer,2013,7.0,5889,Toyota Innova 2.5 VX (Diesel) 7 Seater,33,0.12492997473318185,79328,Diesel,1,Second Owner,12.99,2494.0,100.6,0.8570798610821967,1,5059.0,49,1.0,0.0,0.0,1.0,0.0,28,32,0.6960713155977802
5890,Hyundai,Individual,2016,5.0,5890,Hyundai i20 Asta Option 1.4 CRDi,8,0.10679970693866409,25000,Diesel,1,First Owner,22.54,1396.0,88.73,-0.07320221635043335,3,15548.0,118,1.0,0.0,1.0,0.0,0.0,11,118,-0.26450256908028097
5891,Mahindra,Individual,2014,7.0,5891,Mahindra XUV500 W8 AWD,6,0.42710110464181134,50000,Diesel,1,First Owner,15.1,2179.0,140.0,0.7837793988306828,1,18820.0,71,1.0,0.0,1.0,0.0,0.0,19,44,-0.049666327583259055
5892,Honda,Dealer,2016,5.0,5892,Honda Jazz 1.2 V i VTEC,4,-0.026155590221132882,54000,Petrol,1,First Owner,18.7,1199.0,88.7,-0.17285381341267267,3,3884.0,61,0.0,1.0,1.0,0.0,0.0,10,55,0.06345833595070623
5893,Maruti,Individual,2017,5.0,5893,Maruti Ciaz VDI SHVS,2,0.12492997473318185,60000,Diesel,1,First Owner,28.09,1248.0,88.5,-0.3806707764355942,3,35091.0,227,1.0,0.0,1.0,0.0,0.0,20,206,-0.35797528539639534
5894,Maruti,Individual,2011,4.0,5894,Maruti Swift VDI BSIV,48,-0.39480436870966085,120000,Diesel,1,Second Owner,21.561637837837836,1197.0,70.64806695464362,0.7531434142222494,3,35091.0,108,1.0,0.0,0.0,1.0,0.0,20,11,-0.35797528539639534
5895,Hyundai,Individual,2016,5.0,5895,Hyundai Grand i10 Magna,14,-0.2981096071388994,80000,Petrol,1,Second Owner,18.9,1197.0,82.0,0.15982783864863276,3,15548.0,118,0.0,1.0,0.0,1.0,0.0,11,118,-0.26450256908028097
5896,Maruti,Dealer,2018,5.0,5896,Maruti Vitara Brezza LDi Option,5,0.09471286174231891,36521,Diesel,1,First Owner,24.3,1248.0,88.5,-0.7529080876777112,3,35091.0,221,1.0,0.0,1.0,0.0,0.0,20,208,-0.11139741215452358
5897,Maruti,Individual,2017,7.0,5897,Maruti Ertiga BSIV VXI,4,0.1430602425276996,40000,Petrol,1,First Owner,17.5,1373.0,91.1,-0.3806707764355942,3,35091.0,227,0.0,1.0,1.0,0.0,0.0,20,15,-0.35797528539639534
5898,Datsun,Individual,2016,5.0,5898,Datsun GO D,2,-0.6002807370475288,42000,Petrol,1,First Owner,20.63,1198.0,67.0,-0.7808112582067159,3,156.0,10,0.0,1.0,1.0,0.0,0.0,6,7,-0.4488001229885455
5899,Toyota,Trustmark Dealer,2017,5.0,5899,Toyota Etios VX,27,-0.026155590221132882,25538,Petrol,1,First Owner,16.78,1496.0,88.73,-0.6241013975293378,3,5059.0,44,0.0,1.0,1.0,0.0,0.0,28,32,0.6960713155977802
5900,Honda,Individual,2016,5.0,5900,Honda City i DTec S,1,0.02823521316242042,60000,Diesel,1,First Owner,26.0,1498.0,98.6,-0.17285381341267267,3,3884.0,61,1.0,0.0,1.0,0.0,0.0,10,55,-0.11712715449401692
5901,Skoda,Individual,2012,5.0,5901,Skoda Rapid 1.6 TDI Elegance,3,-0.1772411551754476,60000,Diesel,1,First Owner,20.5,1598.0,103.5,1.065249582716639,2,897.0,10,1.0,0.0,1.0,0.0,0.0,26,10,-0.3068533164720701
5902,Chevrolet,Individual,2016,5.0,5902,Chevrolet Sail 1.2 LS ABS,8,-0.11680692919372172,15000,Petrol,1,First Owner,18.2,1199.0,82.4,-0.04173115884631103,3,1317.0,19,0.0,1.0,1.0,0.0,0.0,4,10,-0.5092084317550766
5903,Maruti,Individual,2018,7.0,5903,Maruti Ertiga 1.5 VDI,1,0.24579842669663363,59000,Diesel,1,First Owner,24.2,1498.0,93.87,-0.7529080876777112,3,35091.0,221,1.0,0.0,1.0,0.0,0.0,20,8,-0.35797528539639534
5904,Hyundai,Individual,2006,7.0,5904,Hyundai Tucson CRDi,1,-0.4407343804557725,128000,Diesel,1,others,12.6,1991.0,112.0,0.67785582604831,1,15548.0,17,1.0,0.0,0.0,0.0,1.0,11,9,-0.26450256908028097
5905,Hyundai,Individual,2017,5.0,5905,Hyundai EON Era Plus,42,-0.4189780591023512,15151,Petrol,1,Second Owner,21.1,814.0,55.2,-0.6998013483981024,4,15548.0,162,0.0,1.0,0.0,1.0,0.0,11,162,-0.26450256908028097
5906,Toyota,Trustmark Dealer,2016,5.0,5906,Toyota Camry 2.5 Hybrid,29,1.6357856242763291,68089,Petrol,0,First Owner,19.16,2494.0,157.7,0.2930088711441157,1,5059.0,54,0.0,1.0,1.0,0.0,0.0,28,32,0.6960713155977802
5907,Toyota,Individual,2017,7.0,5907,Toyota Innova Crysta 2.8 ZX AT BSIV,6,1.8473054152123696,50000,Diesel,0,First Owner,11.36,2755.0,171.5,-0.6241013975293378,1,5059.0,44,1.0,0.0,1.0,0.0,0.0,28,11,0.2993815531042407
5908,Hyundai,Individual,2018,5.0,5908,Hyundai EON 1.0 Era Plus,8,-0.3585438331206253,25000,Petrol,1,First Owner,20.3,998.0,68.05,-0.9662843039393365,4,15548.0,104,0.0,1.0,1.0,0.0,0.0,11,104,-0.26450256908028097
5909,Datsun,Individual,2015,7.0,5909,Datsun GO Plus D,1,-0.5035871841612871,60000,Petrol,1,Second Owner,19.44,1198.0,67.0,0.0054117959080341015,3,156.0,6,0.0,1.0,0.0,1.0,0.0,6,4,-0.4488001229885455
5910,Mahindra,Individual,2010,8.0,5910,Mahindra Scorpio VLS AT 2.2 mHAWK,5,-0.1893280003717928,110000,Diesel,0,First Owner,11.79,2179.0,120.0,1.0105184722655693,1,18820.0,22,1.0,0.0,1.0,0.0,0.0,19,9,-0.049666327583259055
5911,Maruti,Individual,2019,5.0,5911,Maruti Swift LXI,5,-0.1772411551754476,15000,Petrol,1,First Owner,21.21,1197.0,81.8,-2.4232097951741567,3,35091.0,106,0.0,1.0,1.0,0.0,0.0,20,99,-0.35797528539639534
5912,Hyundai,Individual,2016,5.0,5912,Hyundai Xcent 1.1 CRDi S,8,-0.16515551866362208,120000,Diesel,1,First Owner,24.4,1120.0,71.0,-0.07320221635043335,3,15548.0,118,1.0,0.0,1.0,0.0,0.0,11,118,-0.26450256908028097
5913,Tata,Individual,2012,5.0,5913,Tata Indica Vista TDI LX,11,-0.5640202014584933,100000,Diesel,1,Second Owner,19.4,1405.0,70.0,1.086635144073573,3,8081.0,68,1.0,0.0,0.0,1.0,0.0,27,46,-0.4038951134633411
5914,Maruti,Individual,2018,7.0,5914,Maruti Eeco 7 Seater Standard BSIV,9,-0.3488743569635492,44000,Petrol,1,First Owner,15.37,1196.0,73.0,-0.7529080876777112,3,35091.0,221,0.0,1.0,1.0,0.0,0.0,20,8,-0.35797528539639534
5915,Volkswagen,Individual,2011,5.0,5915,Volkswagen Vento Diesel Highline,23,-0.4250214817005238,65000,Diesel,1,Second Owner,20.54,1598.0,103.6,0.7123506653380444,2,599.0,29,1.0,0.0,0.0,1.0,0.0,29,28,-0.23759579783563023
5916,Maruti,Individual,2009,5.0,5916,Maruti Wagon R LXI Minor,21,-0.6292891655187574,52000,Petrol,1,Second Owner,18.9,1061.0,67.0,0.7881764322514496,3,35091.0,80,0.0,1.0,0.0,1.0,0.0,20,70,-0.35797528539639534
5917,Maruti,Individual,2018,5.0,5917,Maruti Celerio ZXI Optional MT BSIV,1,-0.08054639360468618,10000,Petrol,1,First Owner,23.1,998.0,67.04,-0.7529080876777112,4,35091.0,221,0.0,1.0,1.0,0.0,0.0,20,208,-0.35797528539639534
5918,Maruti,Individual,2018,5.0,5918,Maruti Ciaz 1.3 Zeta,2,0.29293712296237984,20000,Diesel,1,First Owner,28.09,1248.0,88.5,-0.7529080876777112,3,35091.0,221,1.0,0.0,1.0,0.0,0.0,20,208,-0.35797528539639534
5919,Mercedes-Benz,Individual,2011,5.0,5919,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,1,0.8501406865138925,81500,Diesel,0,Second Owner,14.84,2143.0,167.62,0.49299386518029387,1,355.0,6,1.0,0.0,0.0,1.0,0.0,21,6,1.4024882999963582
5920,Hyundai,Individual,2010,5.0,5920,Hyundai i10 Magna,23,-0.612367582243874,70000,Petrol,1,others,20.36,1197.0,78.9,0.8208464936252203,3,15548.0,42,0.0,1.0,0.0,0.0,1.0,11,41,-0.26450256908028097
5921,Mahindra,Individual,2014,8.0,5921,Mahindra Xylo H9,2,-0.020112167622960295,95000,Diesel,1,Second Owner,14.02,2179.0,118.3,0.6550769903709933,1,18820.0,71,1.0,0.0,0.0,1.0,0.0,19,11,-0.049666327583259055
5922,Hyundai,Individual,2013,5.0,5922,Hyundai Elantra SX,3,-0.11680692919372172,50000,Petrol,1,Second Owner,16.3,1797.0,147.5,0.3319444977429747,2,15548.0,88,0.0,1.0,0.0,1.0,0.0,11,88,-0.26450256908028097
5923,Maruti,Individual,2011,5.0,5923,Maruti Eeco 5 Seater AC BSIV,19,-0.47941228508407707,36000,Petrol,1,Second Owner,15.37,1196.0,73.0,0.7531434142222494,3,35091.0,108,0.0,1.0,0.0,1.0,0.0,20,94,-0.35797528539639534
5924,Hyundai,Individual,2018,5.0,5924,Hyundai Grand i10 1.2 Kappa Magna AT,5,-0.08054639360468618,30000,Petrol,0,First Owner,18.9,1197.0,81.86,-0.9662843039393365,3,15548.0,104,0.0,1.0,1.0,0.0,0.0,11,104,-0.26450256908028097
5925,Lexus,Dealer,2019,5.0,5925,Lexus ES 300h,32,5.44314186112506,20000,Petrol,0,First Owner,22.37,2487.0,214.56,-1.798088158141012,1,0.0,32,0.0,1.0,1.0,0.0,0.0,17,32,6.124801665148368
5926,Jaguar,Dealer,2017,5.0,5926,Jaguar XF 2.0 Diesel Portfolio,29,3.0862070478377506,45000,Diesel,0,First Owner,19.33,1999.0,177.0,-1.183774673730422,1,214.0,52,1.0,0.0,1.0,0.0,0.0,13,52,3.160543383959967
5927,Maruti,Dealer,2015,5.0,5927,Maruti Ciaz ZDi,4,-0.1349371969882395,40000,Diesel,1,First Owner,26.21,1248.0,88.5,-0.05154252201296965,3,35091.0,181,1.0,0.0,1.0,0.0,0.0,20,156,-0.11139741215452358
5928,Mahindra,Dealer,2014,7.0,5928,Mahindra XUV500 W8 2WD,19,0.24579842669663363,75000,Diesel,1,First Owner,15.1,2179.0,140.0,0.7837793988306828,1,18820.0,71,1.0,0.0,1.0,0.0,0.0,19,44,0.2606819153316505
5929,Mahindra,Individual,2008,7.0,5929,Mahindra Bolero PLUS AC,1,-0.3585438331206253,90000,Diesel,1,First Owner,13.6,2523.0,63.0,0.7769774633330795,1,18820.0,10,1.0,0.0,1.0,0.0,0.0,19,6,-0.049666327583259055
5930,Hyundai,Individual,2016,5.0,5930,Hyundai Creta 1.6 VTVT S,2,0.18536420071490775,25000,Petrol,1,First Owner,15.29,1591.0,121.3,-0.07320221635043335,2,15548.0,118,0.0,1.0,1.0,0.0,0.0,11,118,-0.26450256908028097
5931,Ford,Dealer,2019,5.0,5931,Ford Aspire Titanium BSIV,4,0.18536420071490775,33000,Petrol,1,First Owner,19.4,1194.0,94.93,-1.9396712028622023,3,3659.0,20,0.0,1.0,1.0,0.0,0.0,9,20,-0.12725770458060498
5932,Tata,Individual,2018,5.0,5932,Tata Nexon 1.5 Revotorq XZ Plus,6,0.402927414249121,20000,Diesel,1,First Owner,21.5,1497.0,108.5,-0.7626577462878991,3,8081.0,64,1.0,0.0,1.0,0.0,0.0,27,56,-0.4038951134633411
5933,Volkswagen,Individual,2011,5.0,5933,Volkswagen Jetta 2.0L TDI Highline AT,2,-0.11680692919372172,106000,Diesel,0,Second Owner,16.96,1968.0,138.1,0.7123506653380444,1,599.0,29,1.0,0.0,0.0,1.0,0.0,29,28,-0.23759579783563023
5934,Hyundai,Individual,2008,5.0,5934,Hyundai Verna CRDi SX ABS,8,-0.6002807370475288,120000,Diesel,1,Second Owner,18.1,1493.0,110.0,0.6085712840444143,3,15548.0,39,1.0,0.0,0.0,1.0,0.0,11,39,-0.26450256908028097
5935,Maruti,Individual,2017,5.0,5935,Maruti Baleno Zeta 1.3,5,-0.03219901281930547,30000,Diesel,1,First Owner,27.39,1248.0,74.0,-0.3806707764355942,3,35091.0,227,1.0,0.0,1.0,0.0,0.0,20,206,-0.35797528539639534
5936,Hyundai,Individual,2015,5.0,5936,Hyundai i20 Asta Option 1.4 CRDi,8,0.004061522769730063,80000,Diesel,1,First Owner,22.54,1396.0,88.73,0.08515743795291875,3,15548.0,119,1.0,0.0,1.0,0.0,0.0,11,119,-0.26450256908028097
5937,Mahindra,Individual,2014,7.0,5937,Mahindra XUV500 W8 2WD,19,0.0403220583587656,120000,Diesel,1,First Owner,15.1,2179.0,140.0,0.7837793988306828,1,18820.0,71,1.0,0.0,1.0,0.0,0.0,19,44,-0.049666327583259055
5938,Mahindra,Individual,2011,8.0,5938,Mahindra Scorpio EX,5,-0.31623987493341715,120000,Diesel,1,Second Owner,14.0,2523.0,75.0,0.9654170540002951,1,18820.0,57,1.0,0.0,0.0,1.0,0.0,19,14,-0.049666327583259055
5939,Nissan,Individual,2011,5.0,5939,Nissan Sunny XE,1,-0.3585438331206253,25000,Petrol,1,Second Owner,16.95,1498.0,97.7,0.07461321568418862,3,213.0,11,0.0,1.0,0.0,1.0,0.0,23,11,-0.24204475758112015
5940,Skoda,Individual,2007,5.0,5940,Skoda Octavia Classic 1.9 TDI MT,1,-0.4189780591023512,155000,Diesel,1,First Owner,18.7,1896.0,66.0,1.5634380026422252,1,897.0,5,1.0,0.0,1.0,0.0,0.0,26,5,-0.3068533164720701
5941,Maruti,Individual,2012,5.0,5941,Maruti Ritz VDi,32,-0.47941228508407707,89000,Diesel,1,Second Owner,23.2,1248.0,73.94,0.6148556544311362,3,35091.0,113,1.0,0.0,0.0,1.0,0.0,20,101,-0.35797528539639534
5942,Toyota,Individual,2012,5.0,5942,Toyota Etios Liva G,2,-0.3585438331206253,40000,Petrol,1,others,15.386829971181557,2494.0,114.72867435158503,1.1031339402703109,1,5059.0,40,0.0,1.0,0.0,0.0,1.0,28,24,0.2993815531042407
5943,Maruti,Individual,2007,4.0,5943,Maruti Swift 1.3 VXi,14,-0.539846511065803,80000,Petrol,1,Second Owner,21.561637837837836,1197.0,70.64806695464362,0.44369679349414215,3,35091.0,50,0.0,1.0,0.0,1.0,0.0,20,11,-0.35797528539639534
5944,Maruti,Individual,2017,5.0,5944,Maruti Swift Dzire VDI,97,0.027026528642785902,60000,Diesel,1,First Owner,28.4,1248.0,74.02,-0.3806707764355942,3,35091.0,227,1.0,0.0,1.0,0.0,0.0,20,206,-0.35797528539639534
5945,Maruti,Individual,2006,4.0,5945,Maruti 800 AC,32,-0.7211491890109807,40000,Petrol,1,others,16.1,796.0,37.0,0.6825965132876458,4,35091.0,38,0.0,1.0,0.0,0.0,1.0,20,10,-0.35797528539639534
5946,Tata,Individual,2013,5.0,5946,Tata Indigo eCS VX BSIV,5,-0.4189780591023512,90000,Diesel,1,First Owner,25.0,1396.0,69.0,0.6779306840861328,3,8081.0,46,1.0,0.0,1.0,0.0,0.0,27,37,-0.4038951134633411
5947,Skoda,Individual,2012,5.0,5947,Skoda Rapid Ultima 1.6 TDI Elegance,2,-0.4250214817005238,140000,Diesel,1,First Owner,20.5,1598.0,103.5,1.065249582716639,2,897.0,10,1.0,0.0,1.0,0.0,0.0,26,10,-0.3068533164720701
5948,Hyundai,Dealer,2016,5.0,5948,Hyundai Xcent 1.2 Kappa SX Option AT,1,-0.09867666139920396,72000,Petrol,0,First Owner,19.1,1197.0,82.0,-0.07320221635043335,3,15548.0,118,0.0,1.0,1.0,0.0,0.0,11,118,-0.10855554250842206
5949,Hyundai,Individual,2015,5.0,5949,Hyundai Elantra CRDi SX,3,0.30623265267835953,145000,Diesel,1,First Owner,22.7,1582.0,126.2,0.08515743795291875,2,15548.0,119,1.0,0.0,1.0,0.0,0.0,11,119,-0.26450256908028097
5950,Mahindra,Individual,2015,7.0,5950,Mahindra Scorpio S2 7 Seater,3,0.0403220583587656,90000,Diesel,1,First Owner,15.4,2523.0,75.0,0.5159494199651156,1,18820.0,79,1.0,0.0,1.0,0.0,0.0,19,69,-0.049666327583259055
5951,Honda,Individual,2015,5.0,5951,Honda City i VTEC V,9,-0.020112167622960295,117500,Petrol,1,Second Owner,17.4,1497.0,117.3,0.7975112120484429,3,3884.0,57,0.0,1.0,0.0,1.0,0.0,10,48,-0.11712715449401692
5952,Tata,Individual,2018,5.0,5952,Tata Tigor 1.2 Revotron XZ,4,-0.22558974464534798,50000,Petrol,1,First Owner,20.3,1199.0,84.0,-0.7626577462878991,3,8081.0,64,0.0,1.0,1.0,0.0,0.0,27,56,-0.4038951134633411
5953,Maruti,Individual,2012,5.0,5953,Maruti Swift Dzire VDi,31,-0.2981096071388994,100000,Diesel,1,First Owner,19.3,1248.0,73.9,0.40103462008108093,3,35091.0,113,1.0,0.0,1.0,0.0,0.0,20,101,-0.35797528539639534
5954,Hyundai,Individual,2006,7.0,5954,Hyundai Santro Xing XL eRLX Euro II,2,-0.6002807370475288,100000,Petrol,1,Second Owner,19.921239592969474,1197.0,87.51074005550417,0.7424158414465294,3,15548.0,17,0.0,1.0,0.0,1.0,0.0,11,9,-0.26450256908028097
5955,Hyundai,Individual,2014,5.0,5955,Hyundai Verna 1.6 SX CRDi (O),20,-0.1349371969882395,70000,Diesel,1,others,22.32,1582.0,126.32,0.6687483607835398,2,15548.0,104,1.0,0.0,0.0,0.0,1.0,11,103,-0.26450256908028097
5956,Mahindra,Individual,2010,4.0,5956,Mahindra Xylo E8 BS4,1,-0.4189780591023512,40000,Diesel,1,First Owner,15.776056572379368,2179.0,99.93251247920134,1.0105184722655693,1,18820.0,22,1.0,0.0,1.0,0.0,0.0,19,1,-0.049666327583259055
5957,Hyundai,Individual,2018,5.0,5957,Hyundai Grand i10 1.2 Kappa Sportz BSIV,14,-0.1772411551754476,20000,Petrol,1,Second Owner,18.9,1197.0,81.86,-1.2588104932177002,3,15548.0,104,0.0,1.0,0.0,1.0,0.0,11,104,-0.26450256908028097
5958,Honda,Individual,2017,5.0,5958,Honda City i VTEC V,9,0.25788527189297883,28000,Petrol,1,First Owner,17.8,1497.0,117.3,-0.44273254315628324,3,3884.0,56,0.0,1.0,1.0,0.0,0.0,10,50,-0.11712715449401692
5959,Hyundai,Individual,2003,7.0,5959,Hyundai Santro DX,1,-0.7151057664128081,120000,Petrol,1,others,19.921239592969474,1197.0,87.51074005550417,0.9562113289439657,3,15548.0,8,0.0,1.0,0.0,0.0,1.0,11,4,-0.26450256908028097
5960,Hyundai,Dealer,2015,5.0,5960,Hyundai Creta 1.6 SX Automatic Diesel,1,0.3183194978747047,40000,Diesel,0,First Owner,17.6,1582.0,126.2,0.08515743795291875,2,15548.0,119,1.0,0.0,1.0,0.0,0.0,11,119,-0.10855554250842206
5961,Mahindra,Individual,2014,9.0,5961,Mahindra Bolero 2011-2019 Plus AC,6,-0.14702404218458467,200000,Diesel,1,First Owner,15.96,2523.0,62.1,0.7837793988306828,1,18820.0,71,1.0,0.0,1.0,0.0,0.0,19,9,-0.049666327583259055
5962,Honda,Trustmark Dealer,2019,5.0,5962,Honda Amaze V CVT Petrol BSIV,21,0.15998182580258286,7032,Petrol,0,First Owner,19.0,1199.0,88.76,-2.688838416792362,3,3884.0,44,0.0,1.0,1.0,0.0,0.0,10,44,0.016199986239864732
5963,Honda,Individual,2019,5.0,5963,Honda Amaze VX Petrol BSIV,1,0.02823521316242042,20000,Petrol,1,First Owner,19.5,1199.0,88.76,-2.688838416792362,3,3884.0,44,0.0,1.0,1.0,0.0,0.0,10,44,-0.11712715449401692
5964,Maruti,Individual,2007,5.0,5964,Maruti Wagon R LX Minor,3,-0.6788452308237726,100000,Petrol,1,others,18.9,1061.0,67.0,0.6728529740153153,3,35091.0,50,0.0,1.0,0.0,0.0,1.0,20,39,-0.35797528539639534
5965,Ford,Individual,2016,7.0,5965,Ford Endeavour 3.2 Titanium AT 4X4,4,1.974217289773994,120000,Diesel,0,Second Owner,10.91,3198.0,197.0,0.5178074223612751,1,3659.0,26,1.0,0.0,0.0,1.0,0.0,9,4,-0.1804388998962062
